Salesid,CustomerID,ProductID,OrderID,Quantity,UnitPrice,TotalPrice
23893,8803,895,23893,7,537.15,3760.05
23894,9409,256,23894,6,389.97,2339.82
23895,7686,586,23895,4,208.99,835.96
23896,8682,667,23896,9,391.23,3521.07
23897,7652,630,23897,7,17.82,124.74
23898,3035,949,23898,7,865.64,6059.48
23899,1981,647,23899,8,861.13,6889.04
23900,5567,624,23900,2,319.03,638.06
23901,8628,897,23901,2,978.08,1956.16
23902,4155,442,23902,10,127.41,1274.1
23903,4261,915,23903,6,320.28,1921.68
23904,2224,622,23904,7,577.93,4045.51
23905,8378,698,23905,3,619.43,1858.29
23906,6694,728,23906,1,317.92,317.92
23907,8587,640,23907,4,646.6,2586.4
23908,2199,714,23908,6,848.19,5089.14
23909,4654,933,23909,5,434.5,2172.5
23910,3932,214,23910,1,592.27,592.27
23911,2618,913,23911,4,381.53,1526.12
23912,9084,365,23912,10,578.28,5782.8
23913,3325,904,23913,1,742.82,742.82
23914,6176,398,23914,7,390.62,2734.34
23915,4281,891,23915,6,807.25,4843.5
23916,6827,680,23916,6,527.11,3162.66
23917,4325,242,23917,9,498.97,4490.73
23918,5106,700,23918,1,714.23,714.23
23919,8289,492,23919,6,933.28,5599.68
23920,2190,541,23920,5,499.34,2496.7
23921,4154,969,23921,7,389.04,2723.28
23922,2820,297,23922,6,401.13,2406.78
23923,7838,938,23923,2,986.58,1973.16
23924,1773,741,23924,2,810.11,1620.22
23925,2317,860,23925,3,214.24,642.72
23926,1920,198,23926,4,507.63,2030.52
23927,7217,137,23927,8,319.56,2556.48
23928,2163,714,23928,7,929.66,6507.62
23929,2533,134,23929,4,554.32,2217.28
23930,1420,878,23930,6,467.14,2802.84
23931,2941,925,23931,7,188.81,1321.67
23932,4592,293,23932,3,117.14,351.42
23933,8114,974,23933,1,899.44,899.44
23934,5369,253,23934,8,635.02,5080.16
23935,8493,118,23935,7,745.22,5216.54
23936,4650,656,23936,10,507.69,5076.9
23937,7370,707,23937,3,869.31,2607.93
23938,2254,679,23938,10,269.18,2691.8
23939,2920,642,23939,10,312.07,3120.7
23940,8346,708,23940,10,975.67,9756.7
23941,7676,457,23941,2,287.57,575.14
23942,5547,492,23942,10,192.29,1922.9
23943,7864,359,23943,10,217.52,2175.2
23944,7334,705,23944,10,334.89,3348.9
23945,4635,793,23945,2,706.09,1412.18
23946,4155,780,23946,6,883.1,5298.6
23947,2131,397,23947,3,196.17,588.51
23948,1889,219,23948,6,568.82,3412.92
23949,4369,663,23949,10,443.67,4436.7
23950,9264,978,23950,8,738.6,5908.8
23951,3039,234,23951,9,364.48,3280.32
23952,1169,105,23952,10,430.47,4304.7
23953,5956,666,23953,3,435.34,1306.02
23954,3895,131,23954,4,836.4,3345.6
23955,4204,697,23955,6,33.32,199.92
23956,3529,711,23956,9,885.28,7967.52
23957,6553,755,23957,7,673.05,4711.35
23958,3397,186,23958,2,967.34,1934.68
23959,7443,161,23959,4,743.47,2973.88
23960,6334,637,23960,1,547.54,547.54
23961,4418,112,23961,1,598.1,598.1
23962,3150,554,23962,8,266.02,2128.16
23963,5493,775,23963,10,143.77,1437.7
23964,2268,846,23964,7,325.93,2281.51
23965,3972,854,23965,7,692.9,4850.3
23966,8918,128,23966,4,379.62,1518.48
23967,7015,674,23967,4,24.69,98.76
23968,2593,294,23968,7,955.27,6686.89
23969,9382,727,23969,5,813.65,4068.25
23970,4880,851,23970,9,879.15,7912.35
23971,1170,828,23971,10,831.83,8318.3
23972,7842,781,23972,2,105.21,210.42
23973,9617,872,23973,6,887.04,5322.24
23974,4080,452,23974,7,140.56,983.92
23975,3935,311,23975,10,225.32,2253.2
23976,7317,913,23976,3,840.56,2521.68
23977,7586,119,23977,2,314.61,629.22
23978,6049,989,23978,1,66.38,66.38
23979,2453,308,23979,10,306.61,3066.1
23980,7334,141,23980,2,411.37,822.74
23981,7996,673,23981,9,870.81,7837.29
23982,7275,130,23982,3,358.97,1076.91
23983,6100,651,23983,4,15.04,60.16
23984,2895,659,23984,7,967.32,6771.24
23985,6059,934,23985,7,294.93,2064.51
23986,1813,359,23986,6,41.76,250.56
23987,3297,375,23987,4,565.15,2260.6
23988,8380,714,23988,6,75.75,454.5
23989,9211,836,23989,8,233.92,1871.36
23990,2641,609,23990,10,476.52,4765.2
23991,1353,451,23991,7,565.03,3955.21
23992,5130,190,23992,9,938.91,8450.19
23993,5084,744,23993,2,469.5,939.0
23994,8583,759,23994,10,346.38,3463.8
23995,3073,205,23995,6,193.08,1158.48
23996,7679,345,23996,10,976.91,9769.1
23997,8771,439,23997,8,955.48,7643.84
23998,9070,586,23998,1,218.25,218.25
23999,3205,689,23999,3,75.37,226.11
24000,8299,148,24000,3,774.19,2322.57
24001,7258,968,24001,9,704.32,6338.88
24002,4240,671,24002,2,772.4,1544.8
24003,3485,325,24003,1,346.0,346.0
24004,1566,227,24004,10,293.96,2939.6
24005,5310,259,24005,5,674.17,3370.85
24006,2659,357,24006,1,564.62,564.62
24007,1387,547,24007,7,611.16,4278.12
24008,9603,939,24008,6,740.44,4442.64
24009,5023,212,24009,6,16.45,98.7
24010,1129,168,24010,10,102.46,1024.6
24011,9059,473,24011,10,293.6,2936.0
24012,3238,784,24012,1,890.18,890.18
24013,8672,413,24013,7,711.97,4983.79
24014,2682,764,24014,2,607.42,1214.84
24015,3073,453,24015,9,328.64,2957.76
24016,2273,507,24016,1,414.1,414.1
24017,3859,746,24017,3,73.42,220.26
24018,8735,218,24018,3,671.32,2013.96
24019,7131,912,24019,8,867.74,6941.92
24020,5126,204,24020,1,814.14,814.14
24021,1900,163,24021,6,645.9,3875.4
24022,2940,647,24022,1,866.23,866.23
24023,3172,214,24023,1,327.4,327.4
24024,2516,445,24024,9,294.51,2650.59
24025,5123,570,24025,4,786.35,3145.4
24026,9839,297,24026,9,146.9,1322.1
24027,4327,168,24027,10,71.19,711.9
24028,5305,600,24028,5,827.27,4136.35
24029,6952,247,24029,2,941.51,1883.02
24030,9008,599,24030,7,14.46,101.22
24031,1075,152,24031,6,713.2,4279.2
24032,9068,894,24032,1,926.92,926.92
24033,4132,540,24033,3,714.46,2143.38
24034,4782,572,24034,7,845.2,5916.4
24035,5470,470,24035,3,902.38,2707.14
24036,1954,611,24036,3,612.76,1838.28
24037,3274,573,24037,2,468.88,937.76
24038,9759,134,24038,7,442.05,3094.35
24039,6751,477,24039,5,713.7,3568.5
24040,3701,144,24040,5,379.82,1899.1
24041,4178,750,24041,1,166.3,166.3
24042,4863,602,24042,8,945.6,7564.8
24043,5526,781,24043,2,31.2,62.4
24044,2053,146,24044,4,206.18,824.72
24045,3629,117,24045,5,580.32,2901.6
24046,1815,700,24046,7,588.66,4120.62
24047,5131,371,24047,2,385.23,770.46
24048,1873,630,24048,4,294.62,1178.48
24049,7592,854,24049,6,515.37,3092.22
24050,1357,256,24050,3,57.93,173.79
24051,4776,807,24051,3,361.61,1084.83
24052,3636,260,24052,2,666.93,1333.86
24053,7793,448,24053,6,842.6,5055.6
24054,8997,930,24054,10,394.93,3949.3
24055,1636,867,24055,3,469.92,1409.76
24056,8852,270,24056,3,531.39,1594.17
24057,1795,223,24057,3,261.94,785.82
24058,8163,117,24058,9,471.89,4247.01
24059,7433,721,24059,8,448.19,3585.52
24060,9662,951,24060,5,496.79,2483.95
24061,1311,528,24061,10,26.87,268.7
24062,3257,779,24062,7,108.88,762.16
24063,3820,478,24063,9,156.4,1407.6
24064,4898,571,24064,9,167.95,1511.55
24065,6856,605,24065,10,200.83,2008.3
24066,4112,594,24066,1,742.2,742.2
24067,7255,811,24067,3,563.03,1689.09
24068,1384,814,24068,2,533.86,1067.72
24069,5688,698,24069,10,106.43,1064.3
24070,1699,497,24070,10,946.06,9460.6
24071,6317,847,24071,9,221.32,1991.88
24072,7865,381,24072,8,312.8,2502.4
24073,5881,396,24073,5,525.12,2625.6
24074,5161,885,24074,3,678.51,2035.53
24075,8228,994,24075,3,414.17,1242.51
24076,1901,343,24076,4,488.22,1952.88
24077,1279,403,24077,9,689.65,6206.85
24078,4850,491,24078,5,267.11,1335.55
24079,4793,896,24079,8,409.53,3276.24
24080,3239,187,24080,5,767.12,3835.6
24081,8835,161,24081,1,441.78,441.78
24082,6033,146,24082,6,329.16,1974.96
24083,1413,648,24083,6,579.07,3474.42
24084,1001,401,24084,10,955.03,9550.3
24085,2263,269,24085,4,590.48,2361.92
24086,5133,663,24086,5,974.36,4871.8
24087,2026,106,24087,2,275.08,550.16
24088,4504,555,24088,3,320.75,962.25
24089,2992,547,24089,6,193.4,1160.4
24090,1624,372,24090,3,247.19,741.57
24091,8744,656,24091,7,302.36,2116.52
24092,5666,651,24092,9,509.83,4588.47
24093,7520,852,24093,4,962.6,3850.4
24094,3760,602,24094,2,470.62,941.24
24095,9115,962,24095,3,907.73,2723.19
24096,7266,177,24096,8,621.71,4973.68
24097,6924,124,24097,1,276.58,276.58
24098,2481,553,24098,4,239.36,957.44
24099,2355,600,24099,1,123.71,123.71
24100,4889,118,24100,10,734.38,7343.8
24101,5572,140,24101,5,166.55,832.75
24102,5439,943,24102,3,416.12,1248.36
24103,6505,901,24103,5,117.46,587.3
24104,3644,287,24104,1,950.44,950.44
24105,6899,860,24105,2,792.56,1585.12
24106,4235,868,24106,9,230.68,2076.12
24107,2682,890,24107,6,14.63,87.78
24108,5204,507,24108,6,554.81,3328.86
24109,1261,916,24109,6,169.01,1014.06
24110,4988,762,24110,9,819.22,7372.98
24111,2922,568,24111,7,679.05,4753.35
24112,7628,493,24112,4,368.59,1474.36
24113,5360,299,24113,5,463.62,2318.1
24114,5609,480,24114,2,549.59,1099.18
24115,5586,517,24115,2,888.95,1777.9
24116,4272,170,24116,4,147.71,590.84
24117,1128,682,24117,7,679.42,4755.94
24118,7446,790,24118,3,158.04,474.12
24119,3306,501,24119,5,570.77,2853.85
24120,8350,557,24120,5,692.05,3460.25
24121,2153,383,24121,9,550.73,4956.57
24122,1182,797,24122,5,347.54,1737.7
24123,8296,391,24123,2,744.85,1489.7
24124,7380,543,24124,1,360.8,360.8
24125,6353,674,24125,10,115.76,1157.6
24126,5009,139,24126,10,153.01,1530.1
24127,5470,867,24127,10,793.25,7932.5
24128,5948,173,24128,7,328.28,2297.96
24129,5879,989,24129,9,142.64,1283.76
24130,9224,100,24130,9,115.77,1041.93
24131,9229,311,24131,5,637.39,3186.95
24132,5828,250,24132,9,506.53,4558.77
24133,3531,611,24133,1,81.92,81.92
24134,5392,254,24134,2,852.09,1704.18
24135,5819,617,24135,6,670.83,4024.98
24136,7466,359,24136,4,930.93,3723.72
24137,4859,732,24137,7,243.27,1702.89
24138,4998,691,24138,2,716.1,1432.2
24139,4568,785,24139,10,761.47,7614.7
24140,2681,291,24140,1,408.35,408.35
24141,7887,257,24141,3,862.48,2587.44
24142,5701,149,24142,1,591.05,591.05
24143,6608,670,24143,4,621.08,2484.32
24144,2519,853,24144,6,807.26,4843.56
24145,1094,146,24145,5,542.4,2712.0
24146,1131,369,24146,1,977.88,977.88
24147,2255,874,24147,8,127.5,1020.0
24148,9785,252,24148,4,798.68,3194.72
24149,1084,298,24149,2,237.61,475.22
24150,3156,888,24150,6,802.84,4817.04
24151,5421,201,24151,1,234.51,234.51
24152,4653,348,24152,4,345.91,1383.64
24153,9228,965,24153,8,981.3,7850.4
24154,9257,525,24154,7,736.35,5154.45
24155,3611,751,24155,9,223.68,2013.12
24156,1839,934,24156,1,810.75,810.75
24157,9027,308,24157,1,717.32,717.32
24158,3893,992,24158,8,588.87,4710.96
24159,6825,578,24159,4,616.74,2466.96
24160,8757,989,24160,7,643.47,4504.29
24161,2191,593,24161,6,353.77,2122.62
24162,9699,910,24162,7,69.97,489.79
24163,8496,791,24163,5,648.55,3242.75
24164,8417,297,24164,5,647.78,3238.9
24165,1643,628,24165,9,83.16,748.44
24166,3529,825,24166,6,954.36,5726.16
24167,5740,346,24167,2,586.88,1173.76
24168,8984,894,24168,5,179.86,899.3
24169,5396,112,24169,7,833.5,5834.5
24170,5191,505,24170,5,528.16,2640.8
24171,2118,177,24171,9,751.25,6761.25
24172,9192,422,24172,9,157.35,1416.15
24173,1276,140,24173,10,654.76,6547.6
24174,5884,483,24174,9,767.22,6904.98
24175,2710,691,24175,3,78.2,234.6
24176,8730,370,24176,4,252.42,1009.68
24177,7712,457,24177,7,863.49,6044.43
24178,4645,231,24178,10,711.16,7111.6
24179,3843,606,24179,8,51.95,415.6
24180,2332,877,24180,1,254.26,254.26
24181,8421,821,24181,10,564.3,5643.0
24182,7457,848,24182,3,531.42,1594.26
24183,5965,378,24183,3,875.9,2627.7
24184,8222,850,24184,3,897.93,2693.79
24185,5363,835,24185,6,604.14,3624.84
24186,6816,859,24186,9,319.08,2871.72
24187,4975,338,24187,9,358.45,3226.05
24188,5883,388,24188,5,164.3,821.5
24189,6668,453,24189,3,799.97,2399.91
24190,3492,589,24190,5,219.82,1099.1
24191,9504,482,24191,4,197.62,790.48
24192,7585,904,24192,8,640.09,5120.72
24193,6533,917,24193,7,280.97,1966.79
24194,5794,887,24194,1,526.25,526.25
24195,6546,604,24195,7,782.87,5480.09
24196,8485,641,24196,1,303.03,303.03
24197,8267,505,24197,8,176.97,1415.76
24198,1198,992,24198,4,545.38,2181.52
24199,6759,848,24199,4,364.72,1458.88
24200,6017,330,24200,1,762.37,762.37
24201,1166,464,24201,3,234.25,702.75
24202,5536,156,24202,8,728.93,5831.44
24203,9719,857,24203,7,282.95,1980.65
24204,5797,668,24204,10,413.85,4138.5
24205,4983,516,24205,3,775.45,2326.35
24206,6628,728,24206,6,87.12,522.72
24207,9865,974,24207,9,230.07,2070.63
24208,7944,881,24208,5,467.62,2338.1
24209,2340,779,24209,3,808.5,2425.5
24210,1782,778,24210,2,507.81,1015.62
24211,7500,786,24211,6,160.24,961.44
24212,7604,558,24212,6,734.78,4408.68
24213,3067,418,24213,4,81.79,327.16
24214,6252,371,24214,9,927.56,8348.04
24215,5445,104,24215,7,617.81,4324.67
24216,2038,856,24216,7,916.5,6415.5
24217,4358,221,24217,7,251.88,1763.16
24218,1669,312,24218,8,214.06,1712.48
24219,4926,626,24219,6,880.71,5284.26
24220,1817,708,24220,4,87.9,351.6
24221,2192,735,24221,8,235.28,1882.24
24222,3771,593,24222,8,709.78,5678.24
24223,6501,705,24223,5,410.84,2054.2
24224,4548,772,24224,3,439.11,1317.33
24225,7227,893,24225,2,723.7,1447.4
24226,2957,915,24226,5,846.15,4230.75
24227,4220,883,24227,8,741.54,5932.32
24228,7587,907,24228,1,121.25,121.25
24229,7176,988,24229,2,469.7,939.4
24230,9200,297,24230,9,327.08,2943.72
24231,9544,731,24231,6,733.82,4402.92
24232,3392,981,24232,4,636.99,2547.96
24233,9757,115,24233,3,846.74,2540.22
24234,4909,221,24234,3,709.02,2127.06
24235,5409,571,24235,7,314.09,2198.63
24236,3002,345,24236,2,50.87,101.74
24237,5472,329,24237,10,763.41,7634.1
24238,8505,963,24238,7,548.81,3841.67
24239,1086,485,24239,5,465.04,2325.2
24240,7243,429,24240,2,666.37,1332.74
24241,2212,140,24241,1,317.74,317.74
24242,6606,426,24242,7,328.24,2297.68
24243,2170,897,24243,6,58.02,348.12
24244,8014,452,24244,6,714.66,4287.96
24245,4832,530,24245,4,709.78,2839.12
24246,2019,545,24246,2,465.46,930.92
24247,9222,998,24247,5,486.16,2430.8
24248,3644,853,24248,6,589.99,3539.94
24249,6009,392,24249,5,361.38,1806.9
24250,6828,643,24250,3,24.97,74.91
24251,1530,903,24251,9,366.05,3294.45
24252,3166,888,24252,2,257.19,514.38
24253,1809,677,24253,8,461.53,3692.24
24254,8240,954,24254,7,178.84,1251.88
24255,5718,341,24255,8,500.17,4001.36
24256,4255,627,24256,3,537.28,1611.84
24257,9726,927,24257,6,188.94,1133.64
24258,5380,147,24258,10,963.74,9637.4
24259,3637,490,24259,4,152.96,611.84
24260,4983,253,24260,2,515.92,1031.84
24261,8991,321,24261,3,837.79,2513.37
24262,5371,865,24262,7,496.96,3478.72
24263,8881,435,24263,6,293.64,1761.84
24264,1273,808,24264,7,608.94,4262.58
24265,8595,909,24265,9,875.87,7882.83
24266,6020,251,24266,2,914.04,1828.08
24267,7584,237,24267,8,811.4,6491.2
24268,3022,108,24268,5,606.98,3034.9
24269,1261,623,24269,2,796.76,1593.52
24270,7120,154,24270,8,21.67,173.36
24271,3385,184,24271,1,545.4,545.4
24272,2034,780,24272,4,903.36,3613.44
24273,7593,868,24273,7,973.07,6811.49
24274,3130,857,24274,8,970.87,7766.96
24275,2658,182,24275,2,144.75,289.5
24276,2269,259,24276,10,938.86,9388.6
24277,5243,231,24277,9,911.05,8199.45
24278,8849,407,24278,1,940.02,940.02
24279,7344,836,24279,5,408.37,2041.85
24280,9214,290,24280,8,703.41,5627.28
24281,7848,871,24281,1,159.55,159.55
24282,5830,591,24282,9,920.48,8284.32
24283,2287,235,24283,8,125.95,1007.6
24284,1193,150,24284,7,435.66,3049.62
24285,1831,476,24285,4,179.5,718.0
24286,2162,212,24286,10,706.18,7061.8
24287,7102,388,24287,7,905.16,6336.12
24288,1267,658,24288,5,377.65,1888.25
24289,1230,238,24289,6,614.02,3684.12
24290,8989,896,24290,5,223.21,1116.05
24291,5942,165,24291,8,705.25,5642.0
24292,1648,422,24292,6,869.01,5214.06
24293,1953,297,24293,6,916.21,5497.26
24294,7150,366,24294,6,419.53,2517.18
24295,7758,600,24295,9,156.04,1404.36
24296,4215,903,24296,10,346.15,3461.5
24297,5000,573,24297,1,266.9,266.9
24298,3225,322,24298,6,890.53,5343.18
24299,8868,181,24299,1,840.52,840.52
24300,8195,608,24300,4,693.38,2773.52
24301,7911,989,24301,9,114.16,1027.44
24302,5009,312,24302,9,182.48,1642.32
24303,1040,786,24303,7,45.4,317.8
24304,4986,264,24304,3,374.81,1124.43
24305,6772,987,24305,6,287.31,1723.86
24306,5143,282,24306,4,677.15,2708.6
24307,8937,288,24307,7,424.78,2973.46
24308,7656,134,24308,4,771.17,3084.68
24309,4301,782,24309,1,716.74,716.74
24310,2749,194,24310,2,298.85,597.7
24311,4739,156,24311,2,602.24,1204.48
24312,5819,769,24312,7,102.1,714.7
24313,9539,607,24313,3,181.07,543.21
24314,3378,263,24314,5,657.5,3287.5
24315,4057,667,24315,10,353.82,3538.2
24316,4384,901,24316,3,324.94,974.82
24317,8869,116,24317,4,198.21,792.84
24318,1084,979,24318,9,823.98,7415.82
24319,3355,403,24319,1,909.66,909.66
24320,8495,285,24320,2,558.0,1116.0
24321,1678,553,24321,10,343.48,3434.8
24322,6238,698,24322,1,38.6,38.6
24323,5893,154,24323,7,54.24,379.68
24324,1104,683,24324,4,543.59,2174.36
24325,3058,312,24325,2,140.01,280.02
24326,1608,634,24326,1,352.84,352.84
24327,6750,833,24327,7,107.76,754.32
24328,3634,326,24328,6,751.37,4508.22
24329,1800,703,24329,8,832.06,6656.48
24330,7425,515,24330,1,235.63,235.63
24331,2280,103,24331,9,858.56,7727.04
24332,6041,594,24332,5,577.03,2885.15
24333,8330,717,24333,3,104.2,312.6
24334,1461,824,24334,8,156.08,1248.64
24335,1793,596,24335,5,837.91,4189.55
24336,7526,692,24336,9,694.58,6251.22
24337,4917,219,24337,5,827.76,4138.8
24338,5536,264,24338,6,687.49,4124.94
24339,1293,961,24339,5,625.02,3125.1
24340,4871,540,24340,2,432.38,864.76
24341,4492,403,24341,9,747.19,6724.71
24342,2425,114,24342,10,264.43,2644.3
24343,3154,831,24343,10,850.28,8502.8
24344,9602,800,24344,2,186.44,372.88
24345,7400,753,24345,7,499.8,3498.6
24346,4612,404,24346,4,159.97,639.88
24347,6919,746,24347,1,74.48,74.48
24348,9402,875,24348,2,161.22,322.44
24349,1818,877,24349,6,412.33,2473.98
24350,7272,615,24350,8,952.55,7620.4
24351,3134,180,24351,6,425.92,2555.52
24352,5254,157,24352,2,621.23,1242.46
24353,6450,647,24353,1,973.11,973.11
24354,1710,640,24354,8,810.59,6484.72
24355,4877,379,24355,6,96.12,576.72
24356,1090,965,24356,7,56.32,394.24
24357,3202,186,24357,7,563.5,3944.5
24358,8248,493,24358,9,391.61,3524.49
24359,2811,399,24359,9,940.82,8467.38
24360,7988,654,24360,1,122.05,122.05
24361,4128,725,24361,3,403.57,1210.71
24362,6105,693,24362,7,675.67,4729.69
24363,5276,847,24363,1,111.49,111.49
24364,7562,958,24364,2,442.29,884.58
24365,6878,135,24365,9,40.99,368.91
24366,8844,865,24366,10,630.67,6306.7
24367,6806,756,24367,6,735.76,4414.56
24368,1326,981,24368,2,161.05,322.1
24369,4019,255,24369,3,269.14,807.42
24370,6536,222,24370,4,810.43,3241.72
24371,2044,640,24371,9,78.54,706.86
24372,3650,316,24372,1,757.71,757.71
24373,9797,201,24373,1,215.49,215.49
24374,1576,909,24374,10,668.1,6681.0
24375,9579,552,24375,3,973.05,2919.15
24376,8966,277,24376,7,533.18,3732.26
24377,8151,934,24377,2,760.84,1521.68
24378,3983,420,24378,3,869.64,2608.92
24379,2523,395,24379,10,80.37,803.7
24380,1183,312,24380,8,430.91,3447.28
24381,3608,303,24381,7,242.62,1698.34
24382,1396,955,24382,4,245.79,983.16
24383,8666,388,24383,3,773.69,2321.07
24384,5108,930,24384,6,954.7,5728.2
24385,1547,855,24385,1,737.78,737.78
24386,8645,704,24386,2,834.34,1668.68
24387,8611,382,24387,7,76.16,533.12
24388,7128,140,24388,6,722.56,4335.36
24389,4612,929,24389,9,485.15,4366.35
24390,9312,915,24390,9,21.07,189.63
24391,6972,578,24391,2,777.09,1554.18
24392,6598,725,24392,9,29.96,269.64
24393,6442,477,24393,9,53.1,477.9
24394,8541,241,24394,6,193.15,1158.9
24395,7980,118,24395,10,695.88,6958.8
24396,3542,858,24396,6,15.48,92.88
24397,9947,109,24397,4,330.17,1320.68
24398,7075,397,24398,3,560.44,1681.32
24399,5858,609,24399,1,376.65,376.65
24400,1051,539,24400,9,382.16,3439.44
24401,1525,734,24401,7,247.43,1732.01
24402,6020,887,24402,7,592.87,4150.09
24403,6932,245,24403,3,24.77,74.31
24404,7837,847,24404,5,783.94,3919.7
24405,5087,707,24405,7,634.28,4439.96
24406,9647,349,24406,9,657.91,5921.19
24407,7638,221,24407,2,473.97,947.94
24408,6288,342,24408,4,656.42,2625.68
24409,8823,871,24409,2,894.96,1789.92
24410,1686,189,24410,9,641.1,5769.9
24411,8576,241,24411,3,90.79,272.37
24412,6754,882,24412,6,652.25,3913.5
24413,2024,883,24413,7,551.73,3862.11
24414,2474,716,24414,4,310.89,1243.56
24415,2082,167,24415,4,563.29,2253.16
24416,9272,285,24416,10,14.07,140.7
24417,8193,887,24417,2,326.99,653.98
24418,2866,782,24418,7,964.0,6748.0
24419,8090,442,24419,2,63.44,126.88
24420,1405,206,24420,8,122.84,982.72
24421,6738,928,24421,9,886.97,7982.73
24422,3587,547,24422,6,243.43,1460.58
24423,1439,157,24423,3,561.11,1683.33
24424,4399,892,24424,8,967.9,7743.2
24425,9927,276,24425,10,329.32,3293.2
24426,5048,931,24426,3,16.68,50.04
24427,3866,961,24427,6,655.82,3934.92
24428,1248,499,24428,2,158.48,316.96
24429,2705,603,24429,8,330.98,2647.84
24430,5864,975,24430,9,654.89,5894.01
24431,4298,905,24431,5,557.12,2785.6
24432,4152,884,24432,4,387.16,1548.64
24433,6639,227,24433,9,994.32,8948.88
24434,4851,943,24434,10,894.12,8941.2
24435,7745,445,24435,10,758.59,7585.9
24436,4764,817,24436,9,880.62,7925.58
24437,3926,150,24437,9,676.1,6084.9
24438,1251,803,24438,7,113.32,793.24
24439,5405,689,24439,8,993.76,7950.08
24440,7802,299,24440,2,386.11,772.22
24441,3911,386,24441,4,421.27,1685.08
24442,9012,824,24442,6,807.07,4842.42
24443,8955,841,24443,4,899.64,3598.56
24444,6346,630,24444,5,794.06,3970.3
24445,5635,453,24445,7,44.6,312.2
24446,5699,130,24446,7,768.09,5376.63
24447,4863,411,24447,7,633.58,4435.06
24448,7285,393,24448,6,391.16,2346.96
24449,6927,236,24449,10,819.19,8191.9
24450,9933,390,24450,4,230.3,921.2
24451,7002,287,24451,6,964.8,5788.8
24452,2062,590,24452,7,89.66,627.62
24453,5294,956,24453,9,306.62,2759.58
24454,3373,480,24454,10,889.33,8893.3
24455,5499,793,24455,9,782.15,7039.35
24456,5245,586,24456,10,638.74,6387.4
24457,4063,121,24457,1,568.94,568.94
24458,6795,129,24458,2,628.79,1257.58
24459,7901,936,24459,10,640.88,6408.8
24460,3716,707,24460,3,897.26,2691.78
24461,6410,780,24461,8,400.08,3200.64
24462,1971,675,24462,8,443.14,3545.12
24463,9604,888,24463,2,211.82,423.64
24464,2215,344,24464,10,520.52,5205.2
24465,9950,397,24465,8,131.77,1054.16
24466,5648,385,24466,8,301.59,2412.72
24467,4182,384,24467,5,473.07,2365.35
24468,6498,788,24468,10,809.81,8098.1
24469,6043,441,24469,8,321.34,2570.72
24470,4507,735,24470,10,435.38,4353.8
24471,4533,819,24471,7,173.88,1217.16
24472,5369,710,24472,10,417.08,4170.8
24473,4628,938,24473,5,797.23,3986.15
24474,9491,192,24474,7,278.3,1948.1
24475,1998,594,24475,5,945.4,4727.0
24476,3063,669,24476,1,655.42,655.42
24477,2280,745,24477,5,221.94,1109.7
24478,9949,726,24478,5,191.61,958.05
24479,9721,108,24479,4,162.62,650.48
24480,9299,553,24480,6,778.8,4672.8
24481,7114,904,24481,7,53.54,374.78
24482,9232,110,24482,4,698.18,2792.72
24483,4667,261,24483,5,258.99,1294.95
24484,7439,517,24484,6,486.22,2917.32
24485,3737,213,24485,5,460.17,2300.85
24486,5235,367,24486,1,76.07,76.07
24487,9085,654,24487,1,928.26,928.26
24488,4339,502,24488,10,950.15,9501.5
24489,7175,952,24489,1,154.68,154.68
24490,7662,522,24490,1,47.36,47.36
24491,5804,289,24491,3,886.6,2659.8
24492,2495,420,24492,2,44.14,88.28
24493,3081,511,24493,6,208.09,1248.54
24494,2999,470,24494,3,773.15,2319.45
24495,3300,774,24495,6,720.49,4322.94
24496,3444,684,24496,6,679.13,4074.78
24497,8042,855,24497,8,457.07,3656.56
24498,4823,421,24498,1,353.98,353.98
24499,6281,802,24499,3,987.61,2962.83
24500,6231,383,24500,9,414.34,3729.06
24501,9294,329,24501,3,534.34,1603.02
24502,6713,429,24502,8,221.78,1774.24
24503,5464,594,24503,8,530.38,4243.04
24504,8728,976,24504,2,60.46,120.92
24505,9442,487,24505,10,431.78,4317.8
24506,9226,234,24506,6,443.07,2658.42
24507,4426,649,24507,3,309.73,929.19
24508,7271,848,24508,7,213.36,1493.52
24509,7561,466,24509,9,462.92,4166.28
24510,5066,340,24510,2,181.47,362.94
24511,4333,601,24511,1,700.61,700.61
24512,1122,724,24512,7,196.6,1376.2
24513,8029,628,24513,2,310.11,620.22
24514,8551,771,24514,4,961.28,3845.12
24515,5956,344,24515,6,436.57,2619.42
24516,4141,850,24516,5,56.69,283.45
24517,4463,690,24517,9,934.33,8408.97
24518,4020,603,24518,8,747.93,5983.44
24519,8787,329,24519,1,605.26,605.26
24520,9896,539,24520,2,510.55,1021.1
24521,3559,820,24521,9,750.95,6758.55
24522,7960,625,24522,1,775.12,775.12
24523,8540,599,24523,9,617.84,5560.56
24524,9520,171,24524,4,789.54,3158.16
24525,2455,997,24525,6,625.61,3753.66
24526,7549,988,24526,7,384.58,2692.06
24527,7089,779,24527,3,187.8,563.4
24528,3831,978,24528,5,618.01,3090.05
24529,4590,112,24529,9,29.36,264.24
24530,7270,893,24530,5,404.06,2020.3
24531,1796,412,24531,6,569.86,3419.16
24532,2776,746,24532,9,187.22,1684.98
24533,3193,976,24533,10,317.74,3177.4
24534,8971,609,24534,8,111.26,890.08
